"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
3 Jan 2023 05:14:48.000,11.350,77.318,501.577393,0.063208,-0.012675,0.006326
3 Jan 2023 05:14:51.000,11.539,77.280,501.596530,0.063207,-0.012686,0.006432
3 Jan 2023 05:14:54.000,11.729,77.242,501.615987,0.063205,-0.012697,0.006539
3 Jan 2023 05:14:57.000,11.918,77.204,501.635762,0.063203,-0.012709,0.006645
3 Jan 2023 05:15:00.000,12.108,77.166,501.655855,0.063201,-0.012721,0.006751
3 Jan 2023 05:15:03.000,12.298,77.128,501.676265,0.063199,-0.012733,0.006856
3 Jan 2023 05:15:06.000,12.487,77.089,501.696990,0.063198,-0.012746,0.006961
3 Jan 2023 05:15:09.000,12.677,77.051,501.718030,0.063196,-0.012758,0.007065
3 Jan 2023 05:15:12.000,12.866,77.013,501.739383,0.063194,-0.012771,0.007170
3 Jan 2023 05:15:15.000,13.056,76.975,501.761048,0.063192,-0.012784,0.007274
3 Jan 2023 05:15:18.000,13.246,76.936,501.783024,0.063190,-0.012797,0.007377
3 Jan 2023 05:15:21.000,13.435,76.898,501.805310,0.063188,-0.012810,0.007480
3 Jan 2023 05:15:24.000,13.625,76.859,501.827905,0.063186,-0.012824,0.007583
3 Jan 2023 05:15:27.000,13.814,76.821,501.850807,0.063184,-0.012838,0.007685
3 Jan 2023 05:15:30.000,14.004,76.782,501.874016,0.063182,-0.012852,0.007787
3 Jan 2023 05:15:33.000,14.193,76.744,501.897530,0.063180,-0.012866,0.007889
3 Jan 2023 05:15:36.000,14.383,76.705,501.921348,0.063177,-0.012881,0.007990
3 Jan 2023 05:15:39.000,14.572,76.666,501.945468,0.063175,-0.012895,0.008090
3 Jan 2023 05:15:42.000,14.762,76.628,501.969890,0.063173,-0.012910,0.008191
3 Jan 2023 05:15:45.000,14.951,76.589,501.994612,0.063171,-0.012926,0.008291
3 Jan 2023 05:15:48.000,15.141,76.550,502.019633,0.063169,-0.012941,0.008390
3 Jan 2023 05:15:51.000,15.330,76.511,502.044952,0.063166,-0.012957,0.008489
3 Jan 2023 05:15:54.000,15.520,76.472,502.070566,0.063164,-0.012972,0.008587
3 Jan 2023 05:15:57.000,15.709,76.434,502.096476,0.063162,-0.012989,0.008686
3 Jan 2023 05:16:00.000,15.899,76.395,502.122679,0.063159,-0.013005,0.008783
3 Jan 2023 05:16:03.000,16.088,76.355,502.149174,0.063157,-0.013022,0.008880
3 Jan 2023 05:16:06.000,16.278,76.316,502.175960,0.063154,-0.013038,0.008977
3 Jan 2023 05:16:09.000,16.467,76.277,502.203036,0.063152,-0.013055,0.009073
3 Jan 2023 05:16:12.000,16.657,76.238,502.230399,0.063149,-0.013073,0.009169
3 Jan 2023 05:16:15.000,16.846,76.199,502.258050,0.063147,-0.013090,0.009264
3 Jan 2023 05:16:18.000,17.036,76.160,502.285985,0.063144,-0.013108,0.009359
3 Jan 2023 05:16:21.000,17.225,76.120,502.314204,0.063142,-0.013126,0.009454
3 Jan 2023 05:16:24.000,17.415,76.081,502.342706,0.063139,-0.013144,0.009547
3 Jan 2023 05:16:27.000,17.604,76.041,502.371488,0.063136,-0.013163,0.009641
3 Jan 2023 05:16:30.000,17.793,76.002,502.400550,0.063134,-0.013182,0.009734
3 Jan 2023 05:16:33.000,17.983,75.962,502.429889,0.063131,-0.013201,0.009826
3 Jan 2023 05:16:36.000,18.172,75.923,502.459505,0.063128,-0.013220,0.009918
3 Jan 2023 05:16:39.000,18.361,75.883,502.489395,0.063125,-0.013240,0.010009
3 Jan 2023 05:16:42.000,18.551,75.843,502.519559,0.063123,-0.013259,0.010100
3 Jan 2023 05:16:45.000,18.740,75.803,502.549995,0.063120,-0.013280,0.010190
3 Jan 2023 05:16:48.000,18.930,75.763,502.580701,0.063117,-0.013300,0.010280
3 Jan 2023 05:16:51.000,19.119,75.724,502.611675,0.063114,-0.013321,0.010369
3 Jan 2023 05:16:54.000,19.308,75.684,502.642916,0.063111,-0.013341,0.010458
3 Jan 2023 05:16:57.000,19.498,75.643,502.674423,0.063108,-0.013363,0.010546
3 Jan 2023 05:17:00.000,19.687,75.603,502.706193,0.063105,-0.013384,0.010634
3 Jan 2023 05:17:03.000,19.876,75.563,502.738226,0.063102,-0.013406,0.010721
3 Jan 2023 05:17:06.000,20.066,75.523,502.770519,0.063099,-0.013428,0.010808
3 Jan 2023 05:17:09.000,20.255,75.483,502.803071,0.063096,-0.013450,0.010894
3 Jan 2023 05:17:12.000,20.444,75.442,502.835880,0.063093,-0.013472,0.010979
3 Jan 2023 05:17:15.000,20.633,75.402,502.868944,0.063090,-0.013495,0.011064
3 Jan 2023 05:17:18.000,20.823,75.361,502.902262,0.063087,-0.013518,0.011148
3 Jan 2023 05:17:21.000,21.012,75.321,502.935833,0.063083,-0.013542,0.011232
3 Jan 2023 05:17:24.000,21.201,75.280,502.969653,0.063080,-0.013565,0.011315
3 Jan 2023 05:17:27.000,21.390,75.239,503.003722,0.063077,-0.013589,0.011398
3 Jan 2023 05:17:30.000,21.580,75.198,503.038038,0.063074,-0.013614,0.011480
3 Jan 2023 05:17:33.000,21.769,75.158,503.072600,0.063070,-0.013638,0.011561
3 Jan 2023 05:17:36.000,21.958,75.117,503.107404,0.063067,-0.013663,0.011642
3 Jan 2023 05:17:39.000,22.147,75.076,503.142450,0.063064,-0.013688,0.011722
3 Jan 2023 05:17:42.000,22.336,75.035,503.177736,0.063060,-0.013714,0.011802
3 Jan 2023 05:17:45.000,22.526,74.993,503.213259,0.063057,-0.013740,0.011881
3 Jan 2023 05:17:48.000,22.715,74.952,503.249019,0.063053,-0.013766,0.011959
3 Jan 2023 05:17:51.000,22.904,74.911,503.285013,0.063050,-0.013792,0.012037
3 Jan 2023 05:17:54.000,23.093,74.869,503.321240,0.063046,-0.013819,0.012114
3 Jan 2023 05:17:57.000,23.282,74.828,503.357697,0.063043,-0.013846,0.012191
3 Jan 2023 05:18:00.000,23.471,74.786,503.394382,0.063039,-0.013873,0.012266
3 Jan 2023 05:18:03.000,23.660,74.745,503.431295,0.063035,-0.013901,0.012342
3 Jan 2023 05:18:06.000,23.850,74.703,503.468432,0.063032,-0.013929,0.012416
3 Jan 2023 05:18:09.000,24.039,74.661,503.505793,0.063028,-0.013957,0.012490
3 Jan 2023 05:18:12.000,24.228,74.619,503.543375,0.063024,-0.013986,0.012564
3 Jan 2023 05:18:15.000,24.417,74.577,503.581175,0.063020,-0.014015,0.012637
3 Jan 2023 05:18:18.000,24.606,74.535,503.619193,0.063017,-0.014045,0.012709
3 Jan 2023 05:18:21.000,24.795,74.493,503.657427,0.063013,-0.014074,0.012780
3 Jan 2023 05:18:24.000,24.984,74.451,503.695873,0.063009,-0.014104,0.012851
3 Jan 2023 05:18:27.000,25.173,74.408,503.734531,0.063005,-0.014135,0.012921
3 Jan 2023 05:18:30.000,25.362,74.366,503.773399,0.063001,-0.014166,0.012990
3 Jan 2023 05:18:33.000,25.551,74.323,503.812474,0.062997,-0.014197,0.013059
3 Jan 2023 05:18:36.000,25.740,74.281,503.851754,0.062993,-0.014228,0.013127
3 Jan 2023 05:18:39.000,25.929,74.238,503.891237,0.062989,-0.014260,0.013195
3 Jan 2023 05:18:42.000,26.118,74.195,503.930922,0.062985,-0.014292,0.013262
3 Jan 2023 05:18:45.000,26.307,74.152,503.970807,0.062981,-0.014325,0.013328
3 Jan 2023 05:18:48.000,26.496,74.109,504.010888,0.062977,-0.014358,0.013393
3 Jan 2023 05:18:51.000,26.685,74.066,504.051165,0.062972,-0.014391,0.013458
3 Jan 2023 05:18:54.000,26.874,74.023,504.091635,0.062968,-0.014425,0.013522
3 Jan 2023 05:18:57.000,27.062,73.979,504.132296,0.062964,-0.014459,0.013585
3 Jan 2023 05:19:00.000,27.251,73.936,504.173146,0.062960,-0.014494,0.013648
3 Jan 2023 05:19:03.000,27.440,73.892,504.214183,0.062955,-0.014529,0.013710
3 Jan 2023 05:19:06.000,27.629,73.849,504.255404,0.062951,-0.014564,0.013771
3 Jan 2023 05:19:09.000,27.818,73.805,504.296809,0.062947,-0.014600,0.013832
3 Jan 2023 05:19:12.000,28.007,73.761,504.338394,0.062942,-0.014636,0.013892
3 Jan 2023 05:19:15.000,28.196,73.717,504.380157,0.062938,-0.014672,0.013951
3 Jan 2023 05:19:18.000,28.384,73.673,504.422097,0.062933,-0.014709,0.014009
3 Jan 2023 05:19:21.000,28.573,73.629,504.464211,0.062929,-0.014747,0.014067
3 Jan 2023 05:19:24.000,28.762,73.585,504.506497,0.062924,-0.014785,0.014124
3 Jan 2023 05:19:27.000,28.951,73.540,504.548952,0.062919,-0.014823,0.014180
3 Jan 2023 05:19:30.000,29.139,73.496,504.591576,0.062915,-0.014862,0.014236
3 Jan 2023 05:19:33.000,29.328,73.451,504.634365,0.062910,-0.014901,0.014290
3 Jan 2023 05:19:36.000,29.517,73.406,504.677317,0.062905,-0.014940,0.014344
3 Jan 2023 05:19:39.000,29.706,73.361,504.720431,0.062901,-0.014980,0.014398
3 Jan 2023 05:19:42.000,29.894,73.316,504.763703,0.062896,-0.015021,0.014450
3 Jan 2023 05:19:43.128,29.965,73.299,504.780018,0.062894,-0.015036,0.014470
4 Jan 2023 04:54:15.319,16.241,81.786,502.526829,0.063148,-0.013034,0.008597
4 Jan 2023 04:54:18.000,16.411,81.751,502.549987,0.063146,-0.013049,0.008682
4 Jan 2023 04:54:21.000,16.600,81.712,502.576173,0.063143,-0.013066,0.008776
4 Jan 2023 04:54:24.000,16.790,81.673,502.602642,0.063141,-0.013084,0.008870
4 Jan 2023 04:54:27.000,16.979,81.633,502.629393,0.063138,-0.013102,0.008964
4 Jan 2023 04:54:30.000,17.168,81.594,502.656423,0.063136,-0.013120,0.009057
4 Jan 2023 04:54:33.000,17.358,81.555,502.683732,0.063133,-0.013138,0.009149
4 Jan 2023 04:54:36.000,17.547,81.515,502.711318,0.063131,-0.013156,0.009241
4 Jan 2023 04:54:39.000,17.737,81.476,502.739180,0.063128,-0.013175,0.009333
4 Jan 2023 04:54:42.000,17.926,81.436,502.767316,0.063125,-0.013194,0.009424
4 Jan 2023 04:54:45.000,18.115,81.396,502.795724,0.063123,-0.013213,0.009515
4 Jan 2023 04:54:48.000,18.305,81.357,502.824403,0.063120,-0.013233,0.009605
4 Jan 2023 04:54:51.000,18.494,81.317,502.853352,0.063117,-0.013252,0.009694
4 Jan 2023 04:54:54.000,18.683,81.277,502.882570,0.063114,-0.013272,0.009784
4 Jan 2023 04:54:57.000,18.873,81.237,502.912053,0.063111,-0.013293,0.009872
4 Jan 2023 04:55:00.000,19.062,81.197,502.941802,0.063109,-0.013313,0.009960
4 Jan 2023 04:55:03.000,19.251,81.158,502.971814,0.063106,-0.013334,0.010048
4 Jan 2023 04:55:06.000,19.441,81.117,503.002087,0.063103,-0.013355,0.010135
4 Jan 2023 04:55:09.000,19.630,81.077,503.032621,0.063100,-0.013376,0.010221
4 Jan 2023 04:55:12.000,19.819,81.037,503.063414,0.063097,-0.013398,0.010307
4 Jan 2023 04:55:15.000,20.009,80.997,503.094463,0.063094,-0.013420,0.010392
4 Jan 2023 04:55:18.000,20.198,80.957,503.125768,0.063091,-0.013442,0.010477
4 Jan 2023 04:55:21.000,20.387,80.916,503.157326,0.063088,-0.013464,0.010562
4 Jan 2023 04:55:24.000,20.576,80.876,503.189136,0.063085,-0.013487,0.010645
4 Jan 2023 04:55:27.000,20.766,80.835,503.221197,0.063081,-0.013510,0.010728
4 Jan 2023 04:55:30.000,20.955,80.795,503.253506,0.063078,-0.013534,0.010811
4 Jan 2023 04:55:33.000,21.144,80.754,503.286062,0.063075,-0.013557,0.010893
4 Jan 2023 04:55:36.000,21.333,80.714,503.318863,0.063072,-0.013581,0.010974
4 Jan 2023 04:55:39.000,21.523,80.673,503.351908,0.063069,-0.013605,0.011055
4 Jan 2023 04:55:42.000,21.712,80.632,503.385194,0.063065,-0.013630,0.011136
4 Jan 2023 04:55:45.000,21.901,80.591,503.418720,0.063062,-0.013654,0.011215
