Time (UTCG),Lat (deg),Lon (deg),Alt (km),Lat Rate (deg/sec),Lon Rate (deg/sec),Alt Rate (km/sec)
1/3/2022 6:54,29.938,49.67,504.721576,0.062896,-0.015031,0.014414
54:18.0,30.099,49.631,504.758431,0.062892,-0.015066,0.014458
54:21.0,30.287,49.586,504.801884,0.062887,-0.015107,0.01451
54:24.0,30.476,49.541,504.845488,0.062882,-0.015149,0.01456
54:27.0,30.664,49.495,504.889242,0.062877,-0.015192,0.01461
54:30.0,30.853,49.449,504.933144,0.062872,-0.015235,0.014658
54:33.0,31.042,49.404,504.977192,0.062867,-0.015278,0.014707
54:36.0,31.23,49.358,505.021383,0.062862,-0.015322,0.014754
54:39.0,31.419,49.312,505.065715,0.062857,-0.015366,0.014801
54:42.0,31.607,49.266,505.110185,0.062851,-0.015411,0.014846
54:45.0,31.796,49.219,505.154792,0.062846,-0.015457,0.014891
54:48.0,31.985,49.173,505.199533,0.062841,-0.015503,0.014936
54:51.0,32.173,49.126,505.244406,0.062836,-0.015549,0.014979
54:54.0,32.362,49.08,505.289408,0.06283,-0.015596,0.015022
54:57.0,32.55,49.033,505.334538,0.062825,-0.015644,0.015064
55:00.0,32.739,48.986,505.379792,0.06282,-0.015692,0.015105
55:03.0,32.927,48.939,505.425169,0.062814,-0.01574,0.015146
55:06.0,33.115,48.891,505.470666,0.062809,-0.015789,0.015185
55:09.0,33.304,48.844,505.516281,0.062803,-0.015839,0.015224
55:12.0,33.492,48.796,505.562012,0.062798,-0.015889,0.015263
55:15.0,33.681,48.748,505.607855,0.062792,-0.01594,0.0153
55:18.0,33.869,48.701,505.65381,0.062786,-0.015992,0.015336
55:21.0,34.057,48.652,505.699873,0.062781,-0.016044,0.015372
55:24.0,34.246,48.604,505.746043,0.062775,-0.016097,0.015407
55:27.0,34.434,48.556,505.792316,0.062769,-0.01615,0.015441
55:30.0,34.622,48.507,505.83869,0.062763,-0.016204,0.015475
55:33.0,34.811,48.459,505.885164,0.062757,-0.016258,0.015507
55:36.0,34.999,48.41,505.931734,0.062751,-0.016313,0.015539
55:39.0,35.187,48.361,505.978398,0.062746,-0.016369,0.01557
55:42.0,35.375,48.312,506.025155,0.062739,-0.016425,0.015601
55:45.0,35.563,48.262,506.072001,0.062733,-0.016483,0.01563
55:48.0,35.752,48.213,506.118934,0.062727,-0.01654,0.015659
55:51.0,35.94,48.163,506.165951,0.062721,-0.016599,0.015686
55:54.0,36.128,48.113,506.213051,0.062715,-0.016658,0.015713
55:57.0,36.316,48.063,506.260231,0.062709,-0.016717,0.01574
56:00.0,36.504,48.013,506.307488,0.062702,-0.016778,0.015765
56:03.0,36.692,47.962,506.354821,0.062696,-0.016839,0.01579
56:06.0,36.88,47.912,506.402226,0.06269,-0.016901,0.015813
56:09.0,37.068,47.861,506.449701,0.062683,-0.016964,0.015837
56:12.0,37.257,47.81,506.497244,0.062677,-0.017027,0.015859
56:15.0,37.445,47.759,506.544852,0.06267,-0.017091,0.01588
56:18.0,37.633,47.707,506.592523,0.062663,-0.017156,0.015901
56:21.0,37.821,47.656,506.640255,0.062657,-0.017222,0.01592
56:24.0,38.008,47.604,506.688045,0.06265,-0.017288,0.015939
56:27.0,38.196,47.552,506.735891,0.062643,-0.017355,0.015958
56:30.0,38.384,47.5,506.783789,0.062636,-0.017423,0.015975
56:33.0,38.572,47.448,506.831739,0.062629,-0.017492,0.015991
56:36.0,38.76,47.395,506.879736,0.062622,-0.017561,0.016007
56:39.0,38.948,47.342,506.92778,0.062615,-0.017632,0.016022
56:42.0,39.136,47.289,506.975867,0.062608,-0.017703,0.016036
56:45.0,39.324,47.236,507.023995,0.062601,-0.017775,0.016049
56:46.7,39.432,47.205,507.051899,0.062597,-0.017818,0.016056
31:37.4,26.924,55.837,504.337844,0.062963,-0.014433,0.013077
31:40.0,27.086,55.8,504.37147,0.062959,-0.014462,0.01313
31:43.0,27.275,55.756,504.410952,0.062955,-0.014497,0.013191
31:46.0,27.464,55.713,504.450618,0.062951,-0.014532,0.013252
31:49.0,27.652,55.669,504.490464,0.062946,-0.014567,0.013312
31:52.0,27.841,55.625,504.53049,0.062942,-0.014603,0.013371
31:55.0,28.03,55.582,504.570692,0.062937,-0.014639,0.01343
31:58.0,28.219,55.538,504.611069,0.062933,-0.014676,0.013488
32:01.0,28.408,55.494,504.651619,0.062928,-0.014713,0.013545
32:04.0,28.596,55.449,504.692339,0.062924,-0.014751,0.013602
32:07.0,28.785,55.405,504.733228,0.062919,-0.014788,0.013657
32:10.0,28.974,55.361,504.774283,0.062915,-0.014827,0.013713
32:13.0,29.163,55.316,504.815503,0.06291,-0.014866,0.013767
32:16.0,29.351,55.271,504.856884,0.062906,-0.014905,0.01382
32:19.0,29.54,55.227,504.898425,0.062901,-0.014944,0.013873
32:22.0,29.729,55.182,504.940123,0.062896,-0.014984,0.013926
32:25.0,29.918,55.137,504.981977,0.062891,-0.015025,0.013977
32:28.0,30.106,55.092,505.023985,0.062886,-0.015066,0.014028
32:31.0,30.295,55.046,505.066143,0.062882,-0.015108,0.014078
32:34.0,30.484,55.001,505.10845,0.062877,-0.015149,0.014127
32:37.0,30.672,54.955,505.150904,0.062872,-0.015192,0.014175
32:40.0,30.861,54.91,505.193502,0.062867,-0.015235,0.014223
32:43.0,31.049,54.864,505.236243,0.062862,-0.015278,0.01427
32:46.0,31.238,54.818,505.279123,0.062857,-0.015322,0.014317
32:49.0,31.426,54.772,505.322141,0.062852,-0.015367,0.014362
32:52.0,31.615,54.726,505.365294,0.062847,-0.015411,0.014407
32:55.0,31.804,54.68,505.408581,0.062841,-0.015457,0.014451
32:58.0,31.992,54.633,505.451999,0.062836,-0.015503,0.014494
33:01.0,32.181,54.587,505.495545,0.062831,-0.015549,0.014537
33:04.0,32.369,54.54,505.539217,0.062826,-0.015596,0.014578
33:07.0,32.558,54.493,505.583014,0.06282,-0.015644,0.014619
33:10.0,32.746,54.446,505.626932,0.062815,-0.015692,0.01466
33:13.0,32.934,54.399,505.67097,0.062809,-0.015741,0.014699
33:16.0,33.123,54.352,505.715126,0.062804,-0.01579,0.014738
33:19.0,33.311,54.304,505.759396,0.062799,-0.015839,0.014776
33:22.0,33.5,54.257,505.803778,0.062793,-0.01589,0.014813
33:25.0,33.688,54.209,505.848271,0.062787,-0.015941,0.014849
33:28.0,33.876,54.161,505.892872,0.062782,-0.015992,0.014885
33:31.0,34.065,54.113,505.937579,0.062776,-0.016044,0.01492
33:34.0,34.253,54.065,505.982389,0.06277,-0.016097,0.014954
33:37.0,34.441,54.016,506.027299,0.062765,-0.01615,0.014987
33:40.0,34.63,53.968,506.072309,0.062759,-0.016204,0.015019
33:43.0,34.818,53.919,506.117415,0.062753,-0.016259,0.015051
33:46.0,35.006,53.87,506.162614,0.062747,-0.016314,0.015082
33:49.0,35.194,53.821,506.207905,0.062741,-0.01637,0.015112
33:52.0,35.383,53.772,506.253286,0.062735,-0.016426,0.015141
33:55.0,35.571,53.723,506.298753,0.062729,-0.016483,0.01517
33:58.0,35.759,53.673,506.344305,0.062723,-0.016541,0.015198
34:01.0,35.947,53.623,506.389939,0.062717,-0.016599,0.015225
34:04.0,36.135,53.573,506.435652,0.062711,-0.016658,0.015251
34:07.0,36.323,53.523,506.481443,0.062704,-0.016718,0.015276
34:10.0,36.511,53.473,506.527309,0.062698,-0.016779,0.015301
34:13.0,36.7,53.423,506.573248,0.062692,-0.01684,0.015325
34:16.0,36.888,53.372,506.619257,0.062685,-0.016902,0.015348
34:19.0,37.076,53.321,506.665333,0.062679,-0.016964,0.01537
34:22.0,37.264,53.27,506.711475,0.062672,-0.017028,0.015391
34:25.0,37.452,53.219,506.75768,0.062666,-0.017092,0.015412
34:27.6,37.614,53.175,506.797593,0.06266,-0.017148,0.015429
09:18.6,25.149,61.704,504.198429,0.062997,-0.014129,0.011905
09:21.0,25.303,61.669,504.227574,0.062994,-0.014154,0.01196
09:24.0,25.492,61.627,504.263554,0.06299,-0.014185,0.012026
09:27.0,25.681,61.584,504.299733,0.062986,-0.014216,0.012093
09:30.0,25.87,61.542,504.336109,0.062982,-0.014248,0.012158
09:33.0,26.059,61.499,504.37268,0.062978,-0.01428,0.012223
09:36.0,26.248,61.456,504.409445,0.062974,-0.014313,0.012287
09:39.0,26.437,61.413,504.446402,0.06297,-0.014345,0.01235
09:42.0,26.625,61.37,504.483547,0.062965,-0.014379,0.012413
09:45.0,26.814,61.327,504.520881,0.062961,-0.014412,0.012475
09:48.0,27.003,61.283,504.558399,0.062957,-0.014446,0.012537
09:51.0,27.192,61.24,504.596101,0.062953,-0.014481,0.012598
09:54.0,27.381,61.196,504.633984,0.062949,-0.014516,0.012658
09:57.0,27.57,61.153,504.672047,0.062944,-0.014551,0.012717
10:00.0,27.759,61.109,504.710286,0.06294,-0.014586,0.012776
10:03.0,27.947,61.065,504.748701,0.062936,-0.014622,0.012834
10:06.0,28.136,61.021,504.787289,0.062931,-0.014659,0.012891
10:09.0,28.325,60.977,504.826047,0.062927,-0.014696,0.012948
10:12.0,28.514,60.933,504.864975,0.062922,-0.014733,0.013004
10:15.0,28.703,60.889,504.904069,0.062918,-0.014771,0.013059
10:18.0,28.891,60.845,504.943328,0.062913,-0.014809,0.013113
10:21.0,29.08,60.8,504.982749,0.062909,-0.014847,0.013167
10:24.0,29.269,60.755,505.02233,0.062904,-0.014886,0.01322
10:27.0,29.457,60.711,505.06207,0.062899,-0.014926,0.013273
10:30.0,29.646,60.666,505.101966,0.062895,-0.014966,0.013324
10:33.0,29.835,60.621,505.142016,0.06289,-0.015006,0.013375
10:36.0,30.023,60.576,505.182217,0.062885,-0.015047,0.013426
10:39.0,30.212,60.531,505.222568,0.06288,-0.015088,0.013475
10:42.0,30.401,60.485,505.263067,0.062876,-0.01513,0.013524
10:45.0,30.589,60.44,505.30371,0.062871,-0.015172,0.013572
10:48.0,30.778,60.394,505.344497,0.062866,-0.015215,0.013619
10:51.0,30.967,60.349,505.385425,0.062861,-0.015258,0.013666
10:54.0,31.155,60.303,505.426491,0.062856,-0.015302,0.013712
10:57.0,31.344,60.257,505.467693,0.062851,-0.015346,0.013757
11:00.0,31.532,60.211,505.50903,0.062846,-0.015391,0.013801
11:03.0,31.721,60.164,505.550499,0.062841,-0.015436,0.013845
11:06.0,31.909,60.118,505.592097,0.062835,-0.015481,0.013888
11:09.0,32.098,60.072,505.633823,0.06283,-0.015528,0.01393
11:12.0,32.286,60.025,505.675674,0.062825,-0.015574,0.013971
11:15.0,32.475,59.978,505.717648,0.06282,-0.015622,0.014012
11:18.0,32.663,59.931,505.759743,0.062814,-0.01567,0.014052
11:21.0,32.852,59.884,505.801957,0.062809,-0.015718,0.014091
11:24.0,33.04,59.837,505.844286,0.062804,-0.015767,0.014129
11:27.0,33.228,59.79,505.88673,0.062798,-0.015816,0.014167
11:30.0,33.417,59.742,505.929285,0.062793,-0.015866,0.014203
11:33.0,33.605,59.694,505.97195,0.062787,-0.015917,0.01424
11:36.0,33.794,59.646,506.014722,0.062782,-0.015968,0.014275
11:39.0,33.982,59.599,506.057599,0.062776,-0.01602,0.014309
11:42.0,34.17,59.55,506.100578,0.06277,-0.016073,0.014343
11:45.0,34.359,59.502,506.143657,0.062765,-0.016126,0.014376
11:48.0,34.547,59.454,506.186835,0.062759,-0.016179,0.014409
11:51.0,34.735,59.405,506.230108,0.062753,-0.016233,0.01444
11:54.0,34.923,59.356,506.273474,0.062747,-0.016288,0.014471
11:57.0,35.112,59.307,506.316931,0.062741,-0.016344,0.014501
12:00.0,35.3,59.258,506.360477,0.062735,-0.0164,0.01453
12:03.0,35.488,59.209,506.40411,0.062729,-0.016457,0.014558
12:06.0,35.676,59.159,506.447826,0.062723,-0.016514,0.014586
12:09.0,35.864,59.11,506.491624,0.062717,-0.016572,0.014613
12:12.0,36.052,59.06,506.535501,0.062711,-0.016631,0.014639
12:15.0,36.241,59.01,506.579455,0.062705,-0.016691,0.014664
12:18.0,36.429,58.96,506.623484,0.062699,-0.016751,0.014688
12:21.0,36.617,58.909,506.667585,0.062692,-0.016812,0.014712
12:24.0,36.805,58.859,506.711755,0.062686,-0.016873,0.014735
12:27.0,36.993,58.808,506.755994,0.06268,-0.016935,0.014757
12:30.0,37.181,58.757,506.800297,0.062673,-0.016999,0.014778
12:33.0,37.369,58.706,506.844664,0.062667,-0.017062,0.014799
12:36.0,37.557,58.655,506.889091,0.06266,-0.017127,0.014819
12:38.5,37.716,58.611,506.92678,0.062654,-0.017182,0.014835
01:39.4,30.909,47.664,505.661082,0.062857,-0.015244,0.012349
01:42.0,31.072,47.624,505.693067,0.062853,-0.015281,0.012388
01:43.4,31.158,47.603,505.710124,0.06285,-0.015302,0.012408
02:02.6,32.367,47.306,505.951358,0.062818,-0.015594,0.012676
02:05.0,32.517,47.269,505.981741,0.062814,-0.015632,0.012707
02:08.0,32.706,47.222,506.01992,0.062808,-0.01568,0.012746
02:11.0,32.894,47.175,506.058215,0.062803,-0.015728,0.012784
02:14.0,33.082,47.127,506.096621,0.062798,-0.015777,0.01282
02:17.0,33.271,47.08,506.135137,0.062792,-0.015827,0.012857
02:20.0,33.459,47.032,506.17376,0.062787,-0.015877,0.012892
02:23.0,33.648,46.985,506.212489,0.062781,-0.015928,0.012927
02:26.0,33.836,46.937,506.251321,0.062776,-0.015979,0.012961
02:29.0,34.024,46.889,506.290254,0.06277,-0.016031,0.012994
02:32.0,34.212,46.841,506.329285,0.062765,-0.016084,0.013027
02:35.0,34.401,46.792,506.368412,0.062759,-0.016137,0.013058
02:38.0,34.589,46.744,506.407633,0.062753,-0.016191,0.013089
02:41.0,34.777,46.695,506.446946,0.062748,-0.016245,0.013119
02:44.0,34.966,46.646,506.486348,0.062742,-0.0163,0.013149
02:47.0,35.154,46.597,506.525838,0.062736,-0.016356,0.013177
02:50.0,35.342,46.548,506.565411,0.06273,-0.016412,0.013205
02:53.0,35.53,46.499,506.605068,0.062724,-0.016469,0.013232
02:56.0,35.718,46.449,506.644804,0.062718,-0.016526,0.013259
02:59.0,35.906,46.4,506.684618,0.062712,-0.016585,0.013284
03:02.0,36.095,46.35,506.724507,0.062706,-0.016644,0.013309
03:05.0,36.283,46.3,506.76447,0.0627,-0.016703,0.013333
03:08.0,36.471,46.25,506.804503,0.062694,-0.016764,0.013356
03:11.0,36.659,46.199,506.844605,0.062688,-0.016825,0.013378
03:14.0,36.847,46.149,506.884772,0.062681,-0.016886,0.0134
03:17.0,37.035,46.098,506.925004,0.062675,-0.016949,0.013421
03:20.0,37.223,46.047,506.965297,0.062669,-0.017012,0.013441
03:23.0,37.411,45.996,507.005648,0.062662,-0.017076,0.01346
03:26.0,37.599,45.945,507.046057,0.062656,-0.017141,0.013479
03:29.0,37.787,45.893,507.08652,0.062649,-0.017206,0.013496
03:32.0,37.975,45.841,507.127035,0.062643,-0.017273,0.013513
03:35.0,38.163,45.789,507.1676,0.062636,-0.01734,0.01353
03:38.0,38.351,45.737,507.208211,0.062629,-0.017407,0.013545
03:41.0,38.538,45.685,507.248868,0.062623,-0.017476,0.013559
03:44.0,38.726,45.632,507.289568,0.062616,-0.017546,0.013573
03:47.0,38.914,45.58,507.330307,0.062609,-0.017616,0.013586
03:49.2,39.055,45.54,507.360873,0.062604,-0.017669,0.013595
38:38.5,26.606,54.147,505.041138,0.062955,-0.014373,0.010678
38:41.0,26.764,54.111,505.068023,0.062952,-0.014401,0.010728
38:44.0,26.953,54.068,505.100296,0.062948,-0.014435,0.010787
38:47.0,27.142,54.025,505.132747,0.062944,-0.014469,0.010846
38:50.0,27.331,53.981,505.165372,0.06294,-0.014504,0.010904
38:53.0,27.519,53.938,505.19817,0.062935,-0.014539,0.010961
38:56.0,27.708,53.894,505.23114,0.062931,-0.014575,0.011018
38:59.0,27.897,53.85,505.264278,0.062927,-0.014611,0.011074
39:02.0,28.086,53.806,505.297584,0.062923,-0.014647,0.011129
39:05.0,28.275,53.762,505.331054,0.062918,-0.014684,0.011184
39:08.0,28.463,53.718,505.364687,0.062914,-0.014721,0.011238
39:11.0,28.652,53.674,505.398481,0.06291,-0.014758,0.011291
39:14.0,28.841,53.63,505.432434,0.062905,-0.014796,0.011344
39:17.0,29.029,53.585,505.466544,0.062901,-0.014835,0.011396
39:20.0,29.218,53.541,505.500808,0.062896,-0.014874,0.011447
39:23.0,29.407,53.496,505.535225,0.062892,-0.014913,0.011497
39:26.0,29.596,53.451,505.569793,0.062887,-0.014953,0.011547
39:29.0,29.784,53.406,505.604508,0.062882,-0.014993,0.011596
39:32.0,29.973,53.361,505.63937,0.062878,-0.015034,0.011645
39:35.0,30.161,53.316,505.674376,0.062873,-0.015075,0.011692
39:38.0,30.35,53.271,505.709525,0.062868,-0.015117,0.011739
39:41.0,30.539,53.225,505.744813,0.062863,-0.015159,0.011786
39:44.0,30.727,53.18,505.780238,0.062859,-0.015201,0.011831
39:47.0,30.916,53.134,505.8158,0.062854,-0.015244,0.011876
39:50.0,31.104,53.088,505.851495,0.062849,-0.015288,0.01192
39:53.0,31.293,53.042,505.887321,0.062844,-0.015332,0.011964
39:56.0,31.481,52.996,505.923276,0.062839,-0.015376,0.012006
39:59.0,31.67,52.95,505.959358,0.062834,-0.015422,0.012048
40:02.0,31.858,52.904,505.995565,0.062829,-0.015467,0.01209
40:05.0,32.047,52.857,506.031894,0.062824,-0.015513,0.01213
40:08.0,32.235,52.811,506.068344,0.062819,-0.01556,0.01217
40:11.0,32.424,52.764,506.104912,0.062814,-0.015607,0.012209
40:14.0,32.612,52.717,506.141596,0.062808,-0.015655,0.012247
40:17.0,32.801,52.67,506.178394,0.062803,-0.015703,0.012285
40:20.0,32.989,52.623,506.215303,0.062798,-0.015752,0.012321
40:23.0,33.177,52.576,506.252321,0.062792,-0.015801,0.012357
40:26.0,33.366,52.528,506.289447,0.062787,-0.015851,0.012393
40:29.0,33.554,52.48,506.326677,0.062782,-0.015901,0.012427
40:32.0,33.742,52.433,506.36401,0.062776,-0.015953,0.012461
40:35.0,33.931,52.385,506.401444,0.062771,-0.016004,0.012494
40:38.0,34.119,52.337,506.438975,0.062765,-0.016056,0.012527
40:41.0,34.307,52.288,506.476602,0.06276,-0.016109,0.012558
40:44.0,34.496,52.24,506.514323,0.062754,-0.016163,0.012589
40:47.0,34.684,52.191,506.552135,0.062748,-0.016217,0.012619
40:50.0,34.872,52.143,506.590037,0.062742,-0.016272,0.012648
40:53.0,35.06,52.094,506.628025,0.062737,-0.016327,0.012677
40:56.0,35.249,52.045,506.666097,0.062731,-0.016383,0.012705
40:59.0,35.437,51.995,506.704252,0.062725,-0.016439,0.012732
41:02.0,35.625,51.946,506.742486,0.062719,-0.016497,0.012758
41:05.0,35.813,51.896,506.780798,0.062713,-0.016555,0.012783
41:08.0,36.001,51.847,506.819186,0.062707,-0.016613,0.012808
41:11.0,36.189,51.797,506.857646,0.062701,-0.016673,0.012832
41:14.0,36.377,51.747,506.896178,0.062695,-0.016733,0.012855
41:17.0,36.565,51.696,506.934777,0.062689,-0.016793,0.012878
41:20.0,36.754,51.646,506.973443,0.062682,-0.016855,0.012899
41:23.0,36.942,51.595,507.012173,0.062676,-0.016917,0.01292
41:26.0,37.13,51.544,507.050964,0.06267,-0.01698,0.01294
41:29.0,37.318,51.493,507.089814,0.062663,-0.017043,0.01296
41:32.0,37.506,51.442,507.128721,0.062657,-0.017108,0.012978
41:35.0,37.694,51.391,507.167683,0.062651,-0.017173,0.012996
41:38.0,37.881,51.339,507.206696,0.062644,-0.017239,0.013013
41:41.0,38.069,51.287,507.24576,0.062637,-0.017305,0.013029
41:44.0,38.257,51.235,507.284871,0.062631,-0.017373,0.013045
41:47.0,38.445,51.183,507.324027,0.062624,-0.017441,0.013059
41:50.0,38.633,51.131,507.363226,0.062617,-0.01751,0.013073
41:51.4,38.718,51.107,507.38107,0.062614,-0.017542,0.013079
16:24.4,25.284,59.921,504.926445,0.062981,-0.014148,0.009676
16:27.0,25.445,59.885,504.951196,0.062977,-0.014174,0.00973
16:30.0,25.634,59.842,504.98048,0.062974,-0.014206,0.009793
16:33.0,25.823,59.799,505.009954,0.06297,-0.014237,0.009856
16:36.0,26.011,59.757,505.039614,0.062966,-0.014269,0.009918
16:39.0,26.2,59.714,505.06946,0.062962,-0.014302,0.009979
16:42.0,26.389,59.671,505.099489,0.062958,-0.014335,0.01004
16:45.0,26.578,59.628,505.129699,0.062954,-0.014368,0.0101
16:48.0,26.767,59.585,505.160088,0.06295,-0.014401,0.010159
16:51.0,26.956,59.541,505.190654,0.062946,-0.014435,0.010218
16:54.0,27.145,59.498,505.221396,0.062942,-0.014469,0.010276
16:57.0,27.333,59.454,505.252311,0.062938,-0.014504,0.010334
17:00.0,27.522,59.411,505.283398,0.062934,-0.014539,0.010391
17:03.0,27.711,59.367,505.314654,0.062929,-0.014575,0.010447
17:06.0,27.9,59.323,505.346078,0.062925,-0.014611,0.010502
17:09.0,28.089,59.28,505.377667,0.062921,-0.014647,0.010557
17:12.0,28.277,59.236,505.40942,0.062917,-0.014684,0.010611
17:15.0,28.466,59.191,505.441334,0.062912,-0.014721,0.010665
17:18.0,28.655,59.147,505.473407,0.062908,-0.014759,0.010717
17:21.0,28.844,59.103,505.505638,0.062903,-0.014797,0.01077
17:24.0,29.032,59.058,505.538024,0.062899,-0.014835,0.010821
17:27.0,29.221,59.014,505.570563,0.062895,-0.014874,0.010872
17:30.0,29.41,58.969,505.603254,0.06289,-0.014913,0.010922
17:33.0,29.598,58.924,505.636093,0.062886,-0.014953,0.010971
17:36.0,29.787,58.88,505.66908,0.062881,-0.014993,0.01102
17:39.0,29.976,58.834,505.702212,0.062876,-0.015034,0.011068
17:42.0,30.164,58.789,505.735487,0.062872,-0.015075,0.011115
17:45.0,30.353,58.744,505.768902,0.062867,-0.015117,0.011162
17:48.0,30.541,58.699,505.802456,0.062862,-0.015159,0.011208
17:51.0,30.73,58.653,505.836147,0.062857,-0.015202,0.011253
17:54.0,30.918,58.607,505.869972,0.062853,-0.015245,0.011297
17:57.0,31.107,58.562,505.90393,0.062848,-0.015288,0.011341
18:00.0,31.296,58.516,505.938018,0.062843,-0.015332,0.011384
18:03.0,31.484,58.47,505.972234,0.062838,-0.015377,0.011426
18:06.0,31.673,58.423,506.006575,0.062833,-0.015422,0.011468
18:09.0,31.861,58.377,506.041041,0.062828,-0.015468,0.011509
18:12.0,32.05,58.331,506.075628,0.062823,-0.015514,0.011549
18:15.0,32.238,58.284,506.110335,0.062818,-0.01556,0.011589
18:18.0,32.426,58.237,506.145159,0.062813,-0.015607,0.011627
18:21.0,32.615,58.19,506.180098,0.062807,-0.015655,0.011665
18:24.0,32.803,58.143,506.21515,0.062802,-0.015703,0.011703
18:27.0,32.992,58.096,506.250313,0.062797,-0.015752,0.011739
18:30.0,33.18,58.049,506.285585,0.062792,-0.015802,0.011775
18:33.0,33.368,58.001,506.320962,0.062786,-0.015851,0.01181
18:36.0,33.557,57.954,506.356444,0.062781,-0.015902,0.011844
18:39.0,33.745,57.906,506.392028,0.062775,-0.015953,0.011878
18:42.0,33.933,57.858,506.427712,0.06277,-0.016005,0.011911
18:45.0,34.122,57.81,506.463493,0.062764,-0.016057,0.011943
18:48.0,34.31,57.762,506.49937,0.062759,-0.01611,0.011974
18:51.0,34.498,57.713,506.535339,0.062753,-0.016163,0.012005
18:54.0,34.687,57.665,506.5714,0.062748,-0.016217,0.012035
18:57.0,34.875,57.616,506.607549,0.062742,-0.016272,0.012064
19:00.0,35.063,57.567,506.643784,0.062736,-0.016327,0.012093
19:03.0,35.251,57.518,506.680104,0.06273,-0.016383,0.01212
19:06.0,35.439,57.469,506.716505,0.062724,-0.01644,0.012147
19:09.0,35.628,57.419,506.752986,0.062719,-0.016497,0.012173
19:12.0,35.816,57.37,506.789545,0.062713,-0.016555,0.012199
19:15.0,36.004,57.32,506.826178,0.062707,-0.016614,0.012223
19:18.0,36.192,57.27,506.862885,0.062701,-0.016673,0.012247
19:21.0,36.38,57.22,506.899662,0.062694,-0.016733,0.01227
19:24.0,36.568,57.17,506.936507,0.062688,-0.016794,0.012293
19:27.0,36.756,57.119,506.973418,0.062682,-0.016855,0.012314
19:30.0,36.944,57.069,507.010393,0.062676,-0.016918,0.012335
19:33.0,37.132,57.018,507.04743,0.06267,-0.01698,0.012355
19:36.0,37.32,56.967,507.084525,0.062663,-0.017044,0.012375
19:39.0,37.508,56.915,507.121678,0.062657,-0.017108,0.012393
19:42.0,37.696,56.864,507.158885,0.06265,-0.017173,0.012411
19:45.0,37.884,56.812,507.196144,0.062644,-0.017239,0.012428
19:48.0,38.072,56.761,507.233453,0.062637,-0.017306,0.012444
19:51.0,38.26,56.709,507.27081,0.062631,-0.017373,0.01246
19:52.2,38.334,56.688,507.285497,0.062628,-0.0174,0.012466
45:50.6,27.584,52.199,505.414279,0.06293,-0.014551,0.008505
45:53.0,27.734,52.164,505.434617,0.062926,-0.01458,0.008549
45:56.0,27.923,52.12,505.460346,0.062922,-0.014616,0.008603
45:59.0,28.112,52.076,505.486237,0.062918,-0.014652,0.008658
46:02.0,28.301,52.032,505.512291,0.062914,-0.014689,0.008711
46:05.0,28.489,51.988,505.538503,0.06291,-0.014726,0.008764
46:08.0,28.678,51.944,505.564873,0.062905,-0.014764,0.008816
46:11.0,28.867,51.9,505.591398,0.062901,-0.014802,0.008867
46:14.0,29.056,51.855,505.618077,0.062897,-0.014841,0.008918
46:17.0,29.244,51.811,505.644907,0.062892,-0.014879,0.008968
46:20.0,29.433,51.766,505.671887,0.062888,-0.014919,0.009018
46:23.0,29.622,51.721,505.699014,0.062883,-0.014959,0.009067
46:26.0,29.81,51.676,505.726287,0.062879,-0.014999,0.009115
46:29.0,29.999,51.631,505.753702,0.062874,-0.01504,0.009162
46:32.0,30.187,51.586,505.78126,0.06287,-0.015081,0.009209
46:35.0,30.376,51.541,505.808956,0.062865,-0.015123,0.009255
46:38.0,30.565,51.495,505.83679,0.062861,-0.015165,0.009301
46:41.0,30.753,51.45,505.864759,0.062856,-0.015208,0.009345
46:44.0,30.942,51.404,505.892861,0.062851,-0.015251,0.009389
46:47.0,31.13,51.358,505.921094,0.062846,-0.015294,0.009433
46:50.0,31.319,51.312,505.949456,0.062842,-0.015339,0.009475
46:53.0,31.507,51.266,505.977944,0.062837,-0.015383,0.009517
46:56.0,31.696,51.22,506.006558,0.062832,-0.015428,0.009558
46:59.0,31.884,51.173,506.035294,0.062827,-0.015474,0.009599
47:02.0,32.073,51.127,506.064151,0.062822,-0.01552,0.009639
47:05.0,32.261,51.08,506.093126,0.062817,-0.015567,0.009678
47:08.0,32.45,51.034,506.122217,0.062812,-0.015614,0.009716
47:11.0,32.638,50.987,506.151423,0.062807,-0.015662,0.009754
47:14.0,32.827,50.94,506.18074,0.062802,-0.01571,0.009791
47:17.0,33.015,50.892,506.210168,0.062797,-0.015759,0.009827
47:20.0,33.203,50.845,506.239703,0.062791,-0.015809,0.009863
47:23.0,33.392,50.797,506.269344,0.062786,-0.015859,0.009898
47:26.0,33.58,50.75,506.299088,0.062781,-0.015909,0.009932
47:29.0,33.768,50.702,506.328934,0.062776,-0.015961,0.009965
47:32.0,33.957,50.654,506.358878,0.06277,-0.016012,0.009998
47:35.0,34.145,50.606,506.38892,0.062765,-0.016065,0.01003
47:38.0,34.333,50.558,506.419056,0.062759,-0.016118,0.010061
47:41.0,34.522,50.509,506.449285,0.062754,-0.016171,0.010091
47:44.0,34.71,50.461,506.479605,0.062748,-0.016225,0.010121
47:47.0,34.898,50.412,506.510012,0.062743,-0.01628,0.01015
47:50.0,35.086,50.363,506.540506,0.062737,-0.016336,0.010179
47:53.0,35.275,50.314,506.571083,0.062731,-0.016392,0.010206
